,Precision,Recall,Zeroed,NmrNeighbors,NmrRecommendations,,Value,,,,,,,,,NmrRecommendations,Precision,Recall,,NmrNeighbors,Precision,Recall,,NmrRecommendations,NmrNeighbors,Zeroed,,,NmrNeighbors,NmrRecommendations
223,0.11,0.17,95,10,47,,,,,,,,,,,47,0.11,0.17,,10,0.11,0.17,,47,10,95,,223,10,47
224,0.11,0.17,89,10,49,,,,,,,,,,,49,0.11,0.17,,10,0.11,0.17,,49,10,89,,224,10,49
225,0.11,0.18,85,10,51,,,,,,,,,,,51,0.11,0.18,,10,0.11,0.18,,51,10,85,,225,10,51
226,0.11,0.18,80,10,53,,,,,,,,,,,53,0.11,0.18,,10,0.11,0.18,,53,10,80,,226,10,53
227,0.1,0.19,76,10,55,,,,,,,,,,,55,0.1,0.19,,10,0.1,0.19,,55,10,76,,227,10,55
228,0.1,0.2,74,10,57,,,,,,,,,,,57,0.1,0.2,,10,0.1,0.2,,57,10,74,,228,10,57
229,0.1,0.2,68,10,59,,,,,,,,,,,59,0.1,0.2,,10,0.1,0.2,,59,10,68,,229,10,59
230,0.1,0.2,66,10,61,,,,,,,,,,,61,0.1,0.2,,10,0.1,0.2,,61,10,66,,230,10,61
231,0.1,0.21,65,10,63,,,,,,,,,,,63,0.1,0.21,,10,0.1,0.21,,63,10,65,,231,10,63
232,0.1,0.21,64,10,65,,,,,,,,,,,65,0.1,0.21,,10,0.1,0.21,,65,10,64,,232,10,65
233,0.1,0.22,62,10,67,,,,,,,,,,,67,0.1,0.22,,10,0.1,0.22,,67,10,62,,233,10,67
234,0.1,0.22,60,10,69,,,,,,,,,,,69,0.1,0.22,,10,0.1,0.22,,69,10,60,,234,10,69
235,0.1,0.23,57,10,71,,,,,,,,,,,71,0.1,0.23,,10,0.1,0.23,,71,10,57,,235,10,71
236,0.1,0.23,53,10,73,,,,,,,,,,,73,0.1,0.23,,10,0.1,0.23,,73,10,53,,236,10,73
237,0.1,0.23,52,10,75,,,,,,,,,,,75,0.1,0.23,,10,0.1,0.23,,75,10,52,,237,10,75
238,0.09,0.24,51,10,77,,,,,,,,,,,77,0.09,0.24,,10,0.09,0.24,,77,10,51,,238,10,77
239,0.09,0.24,50,10,79,,,,,,,,,,,79,0.09,0.24,,10,0.09,0.24,,79,10,50,,239,10,79
240,0.09,0.25,49,10,81,,,,,,,,,,,81,0.09,0.25,,10,0.09,0.25,,81,10,49,,240,10,81
241,0.09,0.25,47,10,83,,,,,,,,,,,83,0.09,0.25,,10,0.09,0.25,,83,10,47,,241,10,83
242,0.09,0.25,47,10,85,,,,,,,,,,,85,0.09,0.25,,10,0.09,0.25,,85,10,47,,242,10,85
243,0.09,0.26,44,10,87,,,,,,,,,,,87,0.09,0.26,,10,0.09,0.26,,87,10,44,,243,10,87
244,0.09,0.26,41,10,89,,,,,,,,,,,89,0.09,0.26,,10,0.09,0.26,,89,10,41,,244,10,89
245,0.09,0.26,39,10,91,,,,,,,,,,,91,0.09,0.26,,10,0.09,0.26,,91,10,39,,245,10,91
246,0.09,0.27,39,10,93,,,,,,,,,,,93,0.09,0.27,,10,0.09,0.27,,93,10,39,,246,10,93
247,0.09,0.27,36,10,95,,,,,,,,,,,95,0.09,0.27,,10,0.09,0.27,,95,10,36,,247,10,95
248,0.09,0.28,36,10,97,,,,,,,,,,,97,0.09,0.28,,10,0.09,0.28,,97,10,36,,248,10,97
249,0.09,0.28,36,10,99,,,,,,,,,,,99,0.09,0.28,,10,0.09,0.28,,99,10,36,,249,10,99
250,0.21,0.01,740,12,1,,,,,,,,,,,1,0.21,0.01,,12,0.21,0.01,,1,12,740,,250,12,1
251,0.19,0.02,548,12,3,,,,,,,,,,,3,0.19,0.02,,12,0.19,0.02,,3,12,548,,251,12,3
252,0.18,0.03,454,12,5,,,,,,,,,,,5,0.18,0.03,,12,0.18,0.03,,5,12,454,,252,12,5
253,0.17,0.04,384,12,7,,,,,,,,,,,7,0.17,0.04,,12,0.17,0.04,,7,12,384,,253,12,7
254,0.16,0.05,346,12,9,,,,,,,,,,,9,0.16,0.05,,12,0.16,0.05,,9,12,346,,254,12,9
255,0.15,0.06,310,12,11,,,,,,,,,,,11,0.15,0.06,,12,0.15,0.06,,11,12,310,,255,12,11
256,0.15,0.06,277,12,13,,,,,,,,,,,13,0.15,0.06,,12,0.15,0.06,,13,12,277,,256,12,13
257,0.15,0.07,258,12,15,,,,,,,,,,,15,0.15,0.07,,12,0.15,0.07,,15,12,258,,257,12,15
258,0.14,0.08,236,12,17,,,,,,,,,,,17,0.14,0.08,,12,0.14,0.08,,17,12,236,,258,12,17
259,0.14,0.09,223,12,19,,,,,,,,,,,19,0.14,0.09,,12,0.14,0.09,,19,12,223,,259,12,19
260,0.14,0.09,201,12,21,,,,,,,,,,,21,0.14,0.09,,12,0.14,0.09,,21,12,201,,260,12,21
261,0.13,0.1,180,12,23,,,,,,,,,,,23,0.13,0.1,,12,0.13,0.1,,23,12,180,,261,12,23
262,0.13,0.11,169,12,25,,,,,,,,,,,25,0.13,0.11,,12,0.13,0.11,,25,12,169,,262,12,25
263,0.13,0.12,156,12,27,,,,,,,,,,,27,0.13,0.12,,12,0.13,0.12,,27,12,156,,263,12,27
264,0.13,0.12,144,12,29,,,,,,,,,,,29,0.13,0.12,,12,0.13,0.12,,29,12,144,,264,12,29
265,0.13,0.13,132,12,31,,,,,,,,,,,31,0.13,0.13,,12,0.13,0.13,,31,12,132,,265,12,31
266,0.13,0.14,125,12,33,,,,,,,,,,,33,0.13,0.14,,12,0.13,0.14,,33,12,125,,266,12,33
267,0.12,0.14,120,12,35,,,,,,,,,,,35,0.12,0.14,,12,0.12,0.14,,35,12,120,,267,12,35
268,0.12,0.15,114,12,37,,,,,,,,,,,37,0.12,0.15,,12,0.12,0.15,,37,12,114,,268,12,37
269,0.12,0.15,109,12,39,,,,,,,,,,,39,0.12,0.15,,12,0.12,0.15,,39,12,109,,269,12,39
270,0.12,0.16,106,12,41,,,,,,,,,,,41,0.12,0.16,,12,0.12,0.16,,41,12,106,,270,12,41
271,0.12,0.17,101,12,43,,,,,,,,,,,43,0.12,0.17,,12,0.12,0.17,,43,12,101,,271,12,43
272,0.12,0.17,97,12,45,,,,,,,,,,,45,0.12,0.17,,12,0.12,0.17,,45,12,97,,272,12,45
273,0.11,0.18,88,12,47,,,,,,,,,,,47,0.11,0.18,,12,0.11,0.18,,47,12,88,,273,12,47
274,0.11,0.18,84,12,49,,,,,,,,,,,49,0.11,0.18,,12,0.11,0.18,,49,12,84,,274,12,49
275,0.11,0.19,79,12,51,,,,,,,,,,,51,0.11,0.19,,12,0.11,0.19,,51,12,79,,275,12,51
276,0.11,0.19,78,12,53,,,,,,,,,,,53,0.11,0.19,,12,0.11,0.19,,53,12,78,,276,12,53
277,0.11,0.2,73,12,55,,,,,,,,,,,55,0.11,0.2,,12,0.11,0.2,,55,12,73,,277,12,55
278,0.11,0.2,68,12,57,,,,,,,,,,,57,0.11,0.2,,12,0.11,0.2,,57,12,68,,278,12,57
279,0.11,0.21,66,12,59,,,,,,,,,,,59,0.11,0.21,,12,0.11,0.21,,59,12,66,,279,12,59
280,0.11,0.21,66,12,61,,,,,,,,,,,61,0.11,0.21,,12,0.11,0.21,,61,12,66,,280,12,61
281,0.1,0.21,61,12,63,,,,,,,,,,,63,0.1,0.21,,12,0.1,0.21,,63,12,61,,281,12,63
282,0.1,0.22,59,12,65,,,,,,,,,,,65,0.1,0.22,,12,0.1,0.22,,65,12,59,,282,12,65
283,0.1,0.22,58,12,67,,,,,,,,,,,67,0.1,0.22,,12,0.1,0.22,,67,12,58,,283,12,67
284,0.1,0.23,54,12,69,,,,,,,,,,,69,0.1,0.23,,12,0.1,0.23,,69,12,54,,284,12,69
285,0.1,0.23,52,12,71,,,,,,,,,,,71,0.1,0.23,,12,0.1,0.23,,71,12,52,,285,12,71
286,0.1,0.23,51,12,73,,,,,,,,,,,73,0.1,0.23,,12,0.1,0.23,,73,12,51,,286,12,73
287,0.1,0.24,49,12,75,,,,,,,,,,,75,0.1,0.24,,12,0.1,0.24,,75,12,49,,287,12,75
288,0.1,0.24,47,12,77,,,,,,,,,,,77,0.1,0.24,,12,0.1,0.24,,77,12,47,,288,12,77
289,0.1,0.25,46,12,79,,,,,,,,,,,79,0.1,0.25,,12,0.1,0.25,,79,12,46,,289,12,79
290,0.1,0.25,45,12,81,,,,,,,,,,,81,0.1,0.25,,12,0.1,0.25,,81,12,45,,290,12,81
291,0.1,0.26,43,12,83,,,,,,,,,,,83,0.1,0.26,,12,0.1,0.26,,83,12,43,,291,12,83
292,0.09,0.26,41,12,85,,,,,,,,,,,85,0.09,0.26,,12,0.09,0.26,,85,12,41,,292,12,85
293,0.09,0.26,40,12,87,,,,,,,,,,,87,0.09,0.26,,12,0.09,0.26,,87,12,40,,293,12,87
294,0.09,0.27,39,12,89,,,,,,,,,,,89,0.09,0.27,,12,0.09,0.27,,89,12,39,,294,12,89
295,0.09,0.27,38,12,91,,,,,,,,,,,91,0.09,0.27,,12,0.09,0.27,,91,12,38,,295,12,91
296,0.09,0.27,37,12,93,,,,,,,,,,,93,0.09,0.27,,12,0.09,0.27,,93,12,37,,296,12,93
297,0.09,0.28,34,12,95,,,,,,,,,,,95,0.09,0.28,,12,0.09,0.28,,95,12,34,,297,12,95
298,0.09,0.28,34,12,97,,,,,,,,,,,97,0.09,0.28,,12,0.09,0.28,,97,12,34,,298,12,97
299,0.09,0.28,34,12,99,,,,,,,,,,,99,0.09,0.28,,12,0.09,0.28,,99,12,34,,299,12,99
300,0.23,0.01,727,14,1,,,,,,,,,,,1,0.23,0.01,,14,0.23,0.01,,1,14,727,,300,14,1
301,0.21,0.02,515,14,3,,,,,,,,,,,3,0.21,0.02,,14,0.21,0.02,,3,14,515,,301,14,3
302,0.19,0.03,437,14,5,,,,,,,,,,,5,0.19,0.03,,14,0.19,0.03,,5,14,437,,302,14,5
303,0.18,0.04,381,14,7,,,,,,,,,,,7,0.18,0.04,,14,0.18,0.04,,7,14,381,,303,14,7
304,0.17,0.05,335,14,9,,,,,,,,,,,9,0.17,0.05,,14,0.17,0.05,,9,14,335,,304,14,9
305,0.16,0.06,306,14,11,,,,,,,,,,,11,0.16,0.06,,14,0.16,0.06,,11,14,306,,305,14,11
306,0.15,0.07,283,14,13,,,,,,,,,,,13,0.15,0.07,,14,0.15,0.07,,13,14,283,,306,14,13
307,0.15,0.07,262,14,15,,,,,,,,,,,15,0.15,0.07,,14,0.15,0.07,,15,14,262,,307,14,15
308,0.14,0.08,249,14,17,,,,,,,,,,,17,0.14,0.08,,14,0.14,0.08,,17,14,249,,308,14,17
309,0.14,0.09,226,14,19,,,,,,,,,,,19,0.14,0.09,,14,0.14,0.09,,19,14,226,,309,14,19
310,0.14,0.09,210,14,21,,,,,,,,,,,21,0.14,0.09,,14,0.14,0.09,,21,14,210,,310,14,21
311,0.14,0.1,192,14,23,,,,,,,,,,,23,0.14,0.1,,14,0.14,0.1,,23,14,192,,311,14,23
312,0.13,0.11,182,14,25,,,,,,,,,,,25,0.13,0.11,,14,0.13,0.11,,25,14,182,,312,14,25
313,0.13,0.12,166,14,27,,,,,,,,,,,27,0.13,0.12,,14,0.13,0.12,,27,14,166,,313,14,27
314,0.13,0.12,154,14,29,,,,,,,,,,,29,0.13,0.12,,14,0.13,0.12,,29,14,154,,314,14,29
315,0.13,0.13,148,14,31,,,,,,,,,,,31,0.13,0.13,,14,0.13,0.13,,31,14,148,,315,14,31
316,0.13,0.13,143,14,33,,,,,,,,,,,33,0.13,0.13,,14,0.13,0.13,,33,14,143,,316,14,33
317,0.13,0.14,128,14,35,,,,,,,,,,,35,0.13,0.14,,14,0.13,0.14,,35,14,128,,317,14,35
318,0.12,0.15,121,14,37,,,,,,,,,,,37,0.12,0.15,,14,0.12,0.15,,37,14,121,,318,14,37
319,0.12,0.16,112,14,39,,,,,,,,,,,39,0.12,0.16,,14,0.12,0.16,,39,14,112,,319,14,39
320,0.12,0.16,100,14,41,,,,,,,,,,,41,0.12,0.16,,14,0.12,0.16,,41,14,100,,320,14,41
321,0.12,0.17,95,14,43,,,,,,,,,,,43,0.12,0.17,,14,0.12,0.17,,43,14,95,,321,14,43
322,0.12,0.17,92,14,45,,,,,,,,,,,45,0.12,0.17,,14,0.12,0.17,,45,14,92,,322,14,45
323,0.12,0.18,86,14,47,,,,,,,,,,,47,0.12,0.18,,14,0.12,0.18,,47,14,86,,323,14,47
324,0.12,0.19,82,14,49,,,,,,,,,,,49,0.12,0.19,,14,0.12,0.19,,49,14,82,,324,14,49
325,0.12,0.19,79,14,51,,,,,,,,,,,51,0.12,0.19,,14,0.12,0.19,,51,14,79,,325,14,51
326,0.11,0.2,75,14,53,,,,,,,,,,,53,0.11,0.2,,14,0.11,0.2,,53,14,75,,326,14,53
327,0.11,0.2,71,14,55,,,,,,,,,,,55,0.11,0.2,,14,0.11,0.2,,55,14,71,,327,14,55
328,0.11,0.21,67,14,57,,,,,,,,,,,57,0.11,0.21,,14,0.11,0.21,,57,14,67,,328,14,57
329,0.11,0.21,65,14,59,,,,,,,,,,,59,0.11,0.21,,14,0.11,0.21,,59,14,65,,329,14,59
330,0.11,0.22,60,14,61,,,,,,,,,,,61,0.11,0.22,,14,0.11,0.22,,61,14,60,,330,14,61
331,0.11,0.22,58,14,63,,,,,,,,,,,63,0.11,0.22,,14,0.11,0.22,,63,14,58,,331,14,63
332,0.11,0.23,57,14,65,,,,,,,,,,,65,0.11,0.23,,14,0.11,0.23,,65,14,57,,332,14,65
333,0.11,0.23,53,14,67,,,,,,,,,,,67,0.11,0.23,,14,0.11,0.23,,67,14,53,,333,14,67
334,0.11,0.23,50,14,69,,,,,,,,,,,69,0.11,0.23,,14,0.11,0.23,,69,14,50,,334,14,69
335,0.1,0.24,45,14,71,,,,,,,,,,,71,0.1,0.24,,14,0.1,0.24,,71,14,45,,335,14,71
336,0.1,0.24,44,14,73,,,,,,,,,,,73,0.1,0.24,,14,0.1,0.24,,73,14,44,,336,14,73
337,0.1,0.25,41,14,75,,,,,,,,,,,75,0.1,0.25,,14,0.1,0.25,,75,14,41,,337,14,75
338,0.1,0.25,38,14,77,,,,,,,,,,,77,0.1,0.25,,14,0.1,0.25,,77,14,38,,338,14,77
339,0.1,0.26,37,14,79,,,,,,,,,,,79,0.1,0.26,,14,0.1,0.26,,79,14,37,,339,14,79
340,0.1,0.26,37,14,81,,,,,,,,,,,81,0.1,0.26,,14,0.1,0.26,,81,14,37,,340,14,81
341,0.1,0.26,33,14,83,,,,,,,,,,,83,0.1,0.26,,14,0.1,0.26,,83,14,33,,341,14,83
342,0.1,0.27,32,14,85,,,,,,,,,,,85,0.1,0.27,,14,0.1,0.27,,85,14,32,,342,14,85
343,0.1,0.27,31,14,87,,,,,,,,,,,87,0.1,0.27,,14,0.1,0.27,,87,14,31,,343,14,87
344,0.1,0.27,30,14,89,,,,,,,,,,,89,0.1,0.27,,14,0.1,0.27,,89,14,30,,344,14,89
345,0.09,0.28,27,14,91,,,,,,,,,,,91,0.09,0.28,,14,0.09,0.28,,91,14,27,,345,14,91
346,0.09,0.28,27,14,93,,,,,,,,,,,93,0.09,0.28,,14,0.09,0.28,,93,14,27,,346,14,93
347,0.09,0.29,27,14,95,,,,,,,,,,,95,0.09,0.29,,14,0.09,0.29,,95,14,27,,347,14,95
348,0.09,0.29,27,14,97,,,,,,,,,,,97,0.09,0.29,,14,0.09,0.29,,97,14,27,,348,14,97
349,0.09,0.29,27,14,99,,,,,,,,,,,99,0.09,0.29,,14,0.09,0.29,,99,14,27,,349,14,99
350,0.25,0.01,711,16,1,,,,,,,,,,,1,0.25,0.01,,16,0.25,0.01,,1,16,711,,350,16,1
351,0.21,0.02,514,16,3,,,,,,,,,,,3,0.21,0.02,,16,0.21,0.02,,3,16,514,,351,16,3
352,0.2,0.03,408,16,5,,,,,,,,,,,5,0.2,0.03,,16,0.2,0.03,,5,16,408,,352,16,5
353,0.18,0.04,359,16,7,,,,,,,,,,,7,0.18,0.04,,16,0.18,0.04,,7,16,359,,353,16,7
354,0.17,0.05,322,16,9,,,,,,,,,,,9,0.17,0.05,,16,0.17,0.05,,9,16,322,,354,16,9
355,0.16,0.06,296,16,11,,,,,,,,,,,11,0.16,0.06,,16,0.16,0.06,,11,16,296,,355,16,11
356,0.16,0.07,273,16,13,,,,,,,,,,,13,0.16,0.07,,16,0.16,0.07,,13,16,273,,356,16,13
357,0.15,0.07,246,16,15,,,,,,,,,,,15,0.15,0.07,,16,0.15,0.07,,15,16,246,,357,16,15
358,0.15,0.08,225,16,17,,,,,,,,,,,17,0.15,0.08,,16,0.15,0.08,,17,16,225,,358,16,17
359,0.14,0.09,211,16,19,,,,,,,,,,,19,0.14,0.09,,16,0.14,0.09,,19,16,211,,359,16,19
360,0.14,0.09,198,16,21,,,,,,,,,,,21,0.14,0.09,,16,0.14,0.09,,21,16,198,,360,16,21
361,0.14,0.1,183,16,23,,,,,,,,,,,23,0.14,0.1,,16,0.14,0.1,,23,16,183,,361,16,23
362,0.13,0.11,172,16,25,,,,,,,,,,,25,0.13,0.11,,16,0.13,0.11,,25,16,172,,362,16,25
363,0.13,0.11,166,16,27,,,,,,,,,,,27,0.13,0.11,,16,0.13,0.11,,27,16,166,,363,16,27
364,0.13,0.12,152,16,29,,,,,,,,,,,29,0.13,0.12,,16,0.13,0.12,,29,16,152,,364,16,29
365,0.13,0.13,141,16,31,,,,,,,,,,,31,0.13,0.13,,16,0.13,0.13,,31,16,141,,365,16,31
366,0.13,0.14,134,16,33,,,,,,,,,,,33,0.13,0.14,,16,0.13,0.14,,33,16,134,,366,16,33
367,0.13,0.14,124,16,35,,,,,,,,,,,35,0.13,0.14,,16,0.13,0.14,,35,16,124,,367,16,35
368,0.12,0.15,111,16,37,,,,,,,,,,,37,0.12,0.15,,16,0.12,0.15,,37,16,111,,368,16,37
369,0.12,0.16,107,16,39,,,,,,,,,,,39,0.12,0.16,,16,0.12,0.16,,39,16,107,,369,16,39
370,0.12,0.16,100,16,41,,,,,,,,,,,41,0.12,0.16,,16,0.12,0.16,,41,16,100,,370,16,41
371,0.12,0.17,95,16,43,,,,,,,,,,,43,0.12,0.17,,16,0.12,0.17,,43,16,95,,371,16,43
372,0.12,0.18,89,16,45,,,,,,,,,,,45,0.12,0.18,,16,0.12,0.18,,45,16,89,,372,16,45
373,0.12,0.18,85,16,47,,,,,,,,,,,47,0.12,0.18,,16,0.12,0.18,,47,16,85,,373,16,47
374,0.12,0.19,77,16,49,,,,,,,,,,,49,0.12,0.19,,16,0.12,0.19,,49,16,77,,374,16,49
375,0.12,0.19,72,16,51,,,,,,,,,,,51,0.12,0.19,,16,0.12,0.19,,51,16,72,,375,16,51
376,0.12,0.2,67,16,53,,,,,,,,,,,53,0.12,0.2,,16,0.12,0.2,,53,16,67,,376,16,53
377,0.12,0.2,65,16,55,,,,,,,,,,,55,0.12,0.2,,16,0.12,0.2,,55,16,65,,377,16,55
378,0.11,0.21,61,16,57,,,,,,,,,,,57,0.11,0.21,,16,0.11,0.21,,57,16,61,,378,16,57
379,0.11,0.22,56,16,59,,,,,,,,,,,59,0.11,0.22,,16,0.11,0.22,,59,16,56,,379,16,59
380,0.11,0.22,52,16,61,,,,,,,,,,,61,0.11,0.22,,16,0.11,0.22,,61,16,52,,380,16,61
381,0.11,0.23,46,16,63,,,,,,,,,,,63,0.11,0.23,,16,0.11,0.23,,63,16,46,,381,16,63
382,0.11,0.23,41,16,65,,,,,,,,,,,65,0.11,0.23,,16,0.11,0.23,,65,16,41,,382,16,65
383,0.11,0.24,39,16,67,,,,,,,,,,,67,0.11,0.24,,16,0.11,0.24,,67,16,39,,383,16,67
384,0.11,0.24,35,16,69,,,,,,,,,,,69,0.11,0.24,,16,0.11,0.24,,69,16,35,,384,16,69
385,0.11,0.25,34,16,71,,,,,,,,,,,71,0.11,0.25,,16,0.11,0.25,,71,16,34,,385,16,71
386,0.11,0.25,33,16,73,,,,,,,,,,,73,0.11,0.25,,16,0.11,0.25,,73,16,33,,386,16,73
387,0.11,0.26,33,16,75,,,,,,,,,,,75,0.11,0.26,,16,0.11,0.26,,75,16,33,,387,16,75
388,0.1,0.26,33,16,77,,,,,,,,,,,77,0.1,0.26,,16,0.1,0.26,,77,16,33,,388,16,77
389,0.1,0.27,32,16,79,,,,,,,,,,,79,0.1,0.27,,16,0.1,0.27,,79,16,32,,389,16,79
390,0.1,0.27,30,16,81,,,,,,,,,,,81,0.1,0.27,,16,0.1,0.27,,81,16,30,,390,16,81
391,0.1,0.27,28,16,83,,,,,,,,,,,83,0.1,0.27,,16,0.1,0.27,,83,16,28,,391,16,83
392,0.1,0.28,26,16,85,,,,,,,,,,,85,0.1,0.28,,16,0.1,0.28,,85,16,26,,392,16,85
393,0.1,0.28,23,16,87,,,,,,,,,,,87,0.1,0.28,,16,0.1,0.28,,87,16,23,,393,16,87
394,0.1,0.28,21,16,89,,,,,,,,,,,89,0.1,0.28,,16,0.1,0.28,,89,16,21,,394,16,89
395,0.1,0.29,21,16,91,,,,,,,,,,,91,0.1,0.29,,16,0.1,0.29,,91,16,21,,395,16,91
396,0.1,0.29,20,16,93,,,,,,,,,,,93,0.1,0.29,,16,0.1,0.29,,93,16,20,,396,16,93
397,0.1,0.29,19,16,95,,,,,,,,,,,95,0.1,0.29,,16,0.1,0.29,,95,16,19,,397,16,95
398,0.1,0.3,19,16,97,,,,,,,,,,,97,0.1,0.3,,16,0.1,0.3,,97,16,19,,398,16,97
399,0.09,0.3,19,16,99,,,,,,,,,,,99,0.09,0.3,,16,0.09,0.3,,99,16,19,,399,16,99
400,0.26,0.01,695,18,1,,,,,,,,,,,1,0.26,0.01,,18,0.26,0.01,,1,18,695,,400,18,1
401,0.22,0.02,506,18,3,,,,,,,,,,,3,0.22,0.02,,18,0.22,0.02,,3,18,506,,401,18,3
402,0.2,0.03,408,18,5,,,,,,,,,,,5,0.2,0.03,,18,0.2,0.03,,5,18,408,,402,18,5
403,0.18,0.04,357,18,7,,,,,,,,,,,7,0.18,0.04,,18,0.18,0.04,,7,18,357,,403,18,7
404,0.17,0.05,314,18,9,,,,,,,,,,,9,0.17,0.05,,18,0.17,0.05,,9,18,314,,404,18,9
405,0.17,0.06,287,18,11,,,,,,,,,,,11,0.17,0.06,,18,0.17,0.06,,11,18,287,,405,18,11
406,0.16,0.07,264,18,13,,,,,,,,,,,13,0.16,0.07,,18,0.16,0.07,,13,18,264,,406,18,13
407,0.15,0.07,239,18,15,,,,,,,,,,,15,0.15,0.07,,18,0.15,0.07,,15,18,239,,407,18,15
408,0.15,0.08,217,18,17,,,,,,,,,,,17,0.15,0.08,,18,0.15,0.08,,17,18,217,,408,18,17
409,0.14,0.09,207,18,19,,,,,,,,,,,19,0.14,0.09,,18,0.14,0.09,,19,18,207,,409,18,19
410,0.14,0.09,196,18,21,,,,,,,,,,,21,0.14,0.09,,18,0.14,0.09,,21,18,196,,410,18,21
411,0.14,0.1,180,18,23,,,,,,,,,,,23,0.14,0.1,,18,0.14,0.1,,23,18,180,,411,18,23
412,0.14,0.11,171,18,25,,,,,,,,,,,25,0.14,0.11,,18,0.14,0.11,,25,18,171,,412,18,25
413,0.13,0.11,163,18,27,,,,,,,,,,,27,0.13,0.11,,18,0.13,0.11,,27,18,163,,413,18,27
414,0.13,0.12,155,18,29,,,,,,,,,,,29,0.13,0.12,,18,0.13,0.12,,29,18,155,,414,18,29
415,0.13,0.13,146,18,31,,,,,,,,,,,31,0.13,0.13,,18,0.13,0.13,,31,18,146,,415,18,31
416,0.13,0.13,138,18,33,,,,,,,,,,,33,0.13,0.13,,18,0.13,0.13,,33,18,138,,416,18,33
417,0.13,0.14,128,18,35,,,,,,,,,,,35,0.13,0.14,,18,0.13,0.14,,35,18,128,,417,18,35
418,0.12,0.15,122,18,37,,,,,,,,,,,37,0.12,0.15,,18,0.12,0.15,,37,18,122,,418,18,37
419,0.12,0.15,110,18,39,,,,,,,,,,,39,0.12,0.15,,18,0.12,0.15,,39,18,110,,419,18,39
420,0.12,0.16,103,18,41,,,,,,,,,,,41,0.12,0.16,,18,0.12,0.16,,41,18,103,,420,18,41
421,0.12,0.17,98,18,43,,,,,,,,,,,43,0.12,0.17,,18,0.12,0.17,,43,18,98,,421,18,43
422,0.12,0.17,96,18,45,,,,,,,,,,,45,0.12,0.17,,18,0.12,0.17,,45,18,96,,422,18,45
423,0.12,0.18,90,18,47,,,,,,,,,,,47,0.12,0.18,,18,0.12,0.18,,47,18,90,,423,18,47
424,0.12,0.19,84,18,49,,,,,,,,,,,49,0.12,0.19,,18,0.12,0.19,,49,18,84,,424,18,49
425,0.12,0.19,81,18,51,,,,,,,,,,,51,0.12,0.19,,18,0.12,0.19,,51,18,81,,425,18,51
426,0.12,0.2,73,18,53,,,,,,,,,,,53,0.12,0.2,,18,0.12,0.2,,53,18,73,,426,18,53
427,0.12,0.2,65,18,55,,,,,,,,,,,55,0.12,0.2,,18,0.12,0.2,,55,18,65,,427,18,55
428,0.11,0.21,64,18,57,,,,,,,,,,,57,0.11,0.21,,18,0.11,0.21,,57,18,64,,428,18,57
429,0.11,0.22,61,18,59,,,,,,,,,,,59,0.11,0.22,,18,0.11,0.22,,59,18,61,,429,18,59
430,0.11,0.22,58,18,61,,,,,,,,,,,61,0.11,0.22,,18,0.11,0.22,,61,18,58,,430,18,61
431,0.11,0.23,56,18,63,,,,,,,,,,,63,0.11,0.23,,18,0.11,0.23,,63,18,56,,431,18,63
432,0.11,0.23,53,18,65,,,,,,,,,,,65,0.11,0.23,,18,0.11,0.23,,65,18,53,,432,18,65
433,0.11,0.24,49,18,67,,,,,,,,,,,67,0.11,0.24,,18,0.11,0.24,,67,18,49,,433,18,67
434,0.11,0.24,46,18,69,,,,,,,,,,,69,0.11,0.24,,18,0.11,0.24,,69,18,46,,434,18,69
435,0.11,0.25,44,18,71,,,,,,,,,,,71,0.11,0.25,,18,0.11,0.25,,71,18,44,,435,18,71
436,0.11,0.25,42,18,73,,,,,,,,,,,73,0.11,0.25,,18,0.11,0.25,,73,18,42,,436,18,73
437,0.11,0.26,39,18,75,,,,,,,,,,,75,0.11,0.26,,18,0.11,0.26,,75,18,39,,437,18,75
438,0.11,0.27,38,18,77,,,,,,,,,,,77,0.11,0.27,,18,0.11,0.27,,77,18,38,,438,18,77
439,0.11,0.27,36,18,79,,,,,,,,,,,79,0.11,0.27,,18,0.11,0.27,,79,18,36,,439,18,79
440,0.1,0.27,36,18,81,,,,,,,,,,,81,0.1,0.27,,18,0.1,0.27,,81,18,36,,440,18,81
441,0.1,0.28,34,18,83,,,,,,,,,,,83,0.1,0.28,,18,0.1,0.28,,83,18,34,,441,18,83
442,0.1,0.28,34,18,85,,,,,,,,,,,85,0.1,0.28,,18,0.1,0.28,,85,18,34,,442,18,85
443,0.1,0.28,31,18,87,,,,,,,,,,,87,0.1,0.28,,18,0.1,0.28,,87,18,31,,443,18,87
444,0.1,0.29,28,18,89,,,,,,,,,,,89,0.1,0.29,,18,0.1,0.29,,89,18,28,,444,18,89
445,0.1,0.29,28,18,91,,,,,,,,,,,91,0.1,0.29,,18,0.1,0.29,,91,18,28,,445,18,91
446,0.1,0.3,26,18,93,,,,,,,,,,,93,0.1,0.3,,18,0.1,0.3,,93,18,26,,446,18,93
447,0.1,0.3,26,18,95,,,,,,,,,,,95,0.1,0.3,,18,0.1,0.3,,95,18,26,,447,18,95
448,0.1,0.31,26,18,97,,,,,,,,,,,97,0.1,0.31,,18,0.1,0.31,,97,18,26,,448,18,97
449,0.1,0.31,26,18,99,,,,,,,,,,,99,0.1,0.31,,18,0.1,0.31,,99,18,26,,449,18,99
